BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
3.0,0.6147059927723547,245,601,-0.0684144721645606,0.3594406468961989,87.0,0.0,51,8,0.3316261509072705,1958,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,624,513,-0.2228402763978019,-1.3442407937752954,34.0,0.0,0,5,-0.9869979658714332,1916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,0,672,1.4349931323940412,0.9242575888756748,69.0,0.0,144,6,-2.260872514569943,1948,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,0.2387213600102727,522,0,-1.8497386797729427,-0.4009576517108717,69.0,0.0,0,5,-0.5761706600316168,1941,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.3192290756453741,544,440,-0.0108972520970962,-1.6222519161826394,24.0,0.0,0,6,-0.4151742678138777,1978,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,0.7038151562547579,252,300,-1.5687815091259727,-0.0127881419661799,70.0,0.0,0,6,-0.3938125322828179,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7078180129838906,248,528,-1.5687815091259727,-0.0341760121686459,60.0,0.0,0,6,-0.3938125322828179,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,1584,888,0.6242667334600613,0.4362187737608262,85.0,95.0,25,5,1.1673347860954506,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8528358831695773,281,304,-0.957019353838416,-0.1562175540159078,65.0,0.0,85,6,0.0487402427795277,1968,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1.0,0.382060303902619,333,0,-1.4307451487513236,0.1736532751088228,69.0,0.0,0,1,-0.8361818879844807,1922,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2.0,0.6689531705554612,892,484,0.066185551010497,-1.4165754450426389,69.0,432.0,144,5,0.9356664056052229,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-1.3552551742890226,840,379,0.3167358335872602,-0.8874022626920333,60.0,0.0,0,6,-0.4509127907080213,1915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7246107094995432,240,588,0.6481100400102257,0.0039432102484424,68.0,158.0,88,5,-0.3725108446231971,1999,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,0.4282745211951595,399,484,0.7776086366854956,0.2277685378564184,69.0,44.0,96,7,-0.5956365191717323,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,0.3912433988216158,316,264,-0.522390246543138,-1.6222519161826394,21.0,285.0,28,5,-0.8640243744418628,1973,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,1.3818137345563164,442,1220,1.1096633941282397,0.929633354164129,114.0,816.0,45,5,2.124066014174707,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.6562727738497005,289,440,0.0205899310808377,-1.6222519161826394,24.0,0.0,0,6,-0.4151742678138777,1976,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.0,0.8976555676629341,136,276,-0.428884516351273,0.1575488322798271,75.0,0.0,68,6,0.487091787291404,1965,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,0.53044833688779,326,393,0.1292878916528969,-0.2960273314645352,69.0,0.0,75,5,-0.5883305291268526,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.8519986618005789,104,180,1.4349931323940412,-0.4501602064719065,61.0,0.0,0,8,-0.0143491636569221,1945,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.0,1.1071466747902894,242,864,1.8081318932003076,1.731479161364424,86.0,0.0,0,6,0.728419465954163,1918,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,780,544,-0.1534765439180344,-0.0341760121686459,50.0,0.0,162,6,-0.5956365191717323,1937,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.0,0.5976642092342274,75,264,-0.8465413974456867,0.242370929422787,75.0,105.0,0,5,-1.0809101357100934,1958,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4.0,1.0791290123907478,188,0,1.2739606598583446,-0.0827371511684619,67.0,0.0,70,7,0.5213087682448019,1900,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.0,0.9677700471958924,572,530,0.0989190530380942,0.6483547543359891,88.0,99.0,36,5,0.9848309922201952,2002,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,-1.3552551742890226,560,384,-0.2183168433742083,0.4848905063697724,70.0,0.0,24,7,-1.1550298406455717,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.6793666379977867,402,0,-1.1536861453396925,-0.2452565326297943,60.0,0.0,0,5,-0.1007193604419804,1994,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5.0,-1.3552551742890226,907,360,1.484243156106233,1.731479161364424,75.0,0.0,40,8,-0.2925662957417775,1908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,0.4757545441665738,418,326,-1.6802576536460785,-1.022192836165274,90.0,0.0,0,7,-0.4676496917349449,1954,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,-1.3552551742890226,1094,642,1.6395720904700544,0.6273584246868014,88.0,245.0,39,5,0.1336437013314265,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-1.3552551742890226,1030,878,1.129974161660194,0.2157045225239745,80.0,178.0,52,5,-0.0098275066187053,2005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.0,0.5216084378416687,414,288,-1.4476597829239002,-0.311099562566197,65.0,89.0,0,7,-0.3938125322828179,1967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,1.0217408279798348,177,736,1.440215426280873,0.510564319056372,85.0,286.0,21,5,0.3120157478442569,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.0,0.8545078392075102,117,600,-1.464669351816691,-0.4659466095793226,60.0,0.0,0,5,-0.3230360530051788,1972,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.4957562288278721,1145,529,0.2593983341747866,-0.2592133787465681,50.0,0.0,0,5,1.1492130082618068,1992,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.0,0.7848807128887869,151,420,-1.6258055744791238,-1.4065114752698764,69.0,147.0,0,5,-0.4318309791416084,2004,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,815,225,0.4735174007237372,-0.0667063069477421,65.0,0.0,0,6,-0.5108631399747126,1916,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.0,0.6368593995347638,36,336,0.0600083376900534,-1.6222519161826394,41.0,0.0,26,6,-0.6519042656172275,1977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.0,-0.7377813751197019,1342,460,-0.1823710139781703,-0.3672180759218125,61.0,256.0,28,5,0.7116661972747315,2005,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,-1.3552551742890226,1273,400,0.0205899310808377,-1.6222519161826394,69.0,40.0,20,5,0.523443453544381,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.4145503110424516,1335,576,1.6150546160306354,1.4518093623003034,134.0,456.0,132,5,0.7743552742370133,2005,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,0.4551901270577122,380,483,0.6582712066729403,-0.505024324517359,71.0,415.0,50,5,-0.5956365191717323,1963,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,702,250,0.0538184682760988,0.0907529806894196,60.0,0.0,0,8,-0.7883736518001254,1925,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,1.2281385686668616,270,660,0.3148420209222868,-0.0745953815751221,68.0,180.0,110,5,1.2075061001861531,2006,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,1.180086917894854,103,529,0.6413168694296435,1.731479161364424,69.0,0.0,0,6,0.9950466506866804,1965,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3.0,0.8984490678303816,161,377,0.4209371648653495,0.0907529806894196,80.0,0.0,28,6,-0.0961514835532373,1955,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,0.5930552074520798,121,286,-2.5332580146822137,-1.6222519161826394,21.0,0.0,0,4,-0.9714900611719468,1970,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,1.2827876672273726,570,900,1.0150308598298987,0.5580644458568872,94.0,305.0,54,5,1.9888152282354183,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.734327563350935,167,528,0.4282442892783462,-0.1677024179112573,70.0,0.0,45,6,-0.52291247372228,2001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-0.6875527711403598,1836,484,0.7251516487099867,-0.0127881419661799,70.0,0.0,33,5,1.710440345712411,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-1.3552551742890226,994,432,1.502186826819858,-0.6342351279963052,60.0,0.0,287,4,-0.0915860950293276,1892,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2.0,0.4621097125094368,740,440,-0.3217680019025101,-0.5451853548998725,60.0,0.0,0,5,0.2463519336027491,1924,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2.0,-1.3552551742890226,1240,826,-0.4679035922660995,-0.132092126215734,74.0,0.0,93,5,0.4527567675800121,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.8545078392075102,467,336,-0.4581015275882466,0.5209334910404625,90.0,0.0,40,6,0.461351693609667,1957,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1777,534,0.6565800533363282,0.119179070820343,75.0,281.0,159,5,1.5495598646282585,2002,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3.0,0.649855008539873,598,400,-0.6526076147138269,0.0184396040110694,69.0,106.0,26,6,0.2748626560986137,1992,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,1573,840,0.2651813236195504,0.0213677361166829,78.0,194.0,36,5,1.1451821485506506,2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.0,-1.3552551742890226,967,431,0.8419225696777342,0.847802290668015,85.0,0.0,0,5,-0.1534308853736851,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-1.3552551742890226,901,0,-0.5727899476369204,-0.9567380284492966,60.0,0.0,98,7,-0.3066144927493798,1920,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2.0,1.2369187151386771,626,908,0.948204111052312,0.9522835629132976,110.0,304.0,63,5,1.932074808423024,2006,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,686,210,-0.2592734952828909,0.1514994902436835,57.0,0.0,172,4,-0.828609565609884,1925,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.0896612764964746,1072,252,-0.3999470709333768,0.0263771377949134,69.0,0.0,0,7,0.5127654853033017,1977,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,625,625,-0.4434577401020005,-1.593778070719495,35.0,0.0,54,5,-0.9844105276362572,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-1.3552551742890226,0,0,0.4264191656382775,0.1356035979147436,75.0,0.0,0,5,-2.260872514569943,1965,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3.0,0.4607310606455244,304,776,-0.0641161901146953,0.4738300072842752,90.0,420.0,169,6,-0.7733492492360073,1968,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4.0,1.0542195960141776,168,506,1.3968583189326926,-0.4659466095793226,60.0,0.0,0,6,0.3967055908088743,1910,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1710,550,0.5092532701655528,0.5418269866436035,43.0,108.0,48,5,1.41820622115407,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,0.7078180129838906,0,205,-2.601953574771513,-0.8185265552114763,50.0,0.0,0,7,-1.0077379940219608,1921,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,0.9626291577413996,135,368,-0.9743795816114276,0.2933583262892587,69.0,0.0,319,6,0.0352595347842267,1961,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.4944395869040665,93,564,-0.4385921919544963,0.7510670554137353,69.0,0.0,0,7,1.2034950882919453,1960,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.8282117914616222,244,480,-1.1536861453396925,-0.2447770480009717,60.0,0.0,64,5,-0.1007193604419804,1994,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-0.4666266450773843,0,240,-0.8942035475512392,0.1142045707247909,68.0,0.0,0,6,0.0979936390595815,1950,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5.0,0.6584004184437242,264,444,1.1140272364656536,0.5556850796098268,69.0,157.0,168,8,-0.4700437741641594,1966,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,0.6855495992452507,331,572,-0.036325398518104,0.9008778328622088,69.0,85.0,110,6,0.2441551873278362,1960,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.0,-1.3552551742890226,360,672,0.6852015419647466,-0.3537327006647413,76.0,0.0,0,9,-1.7185950740793583,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,0.5907402712634219,81,264,-0.7292314739067367,0.2609327244186796,65.0,63.0,0,8,-1.0809101357100934,1958,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3.0,1.0217408279798348,486,487,0.0785022150077916,0.5617071565159956,70.0,0.0,0,6,0.9643718930120988,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1374,420,0.2244658973515316,-1.6222519161826394,69.0,18.0,20,5,0.7367861779172018,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.0920589358213855,999,440,-0.5778764108754184,-1.2497992672776188,40.0,0.0,0,7,0.3577108048208866,1916,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,0.6068000597765743,169,624,-1.5687815091259727,-0.0127881419661799,70.0,0.0,0,5,-0.3938125322828179,1958,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3.0,0.5587806882782578,108,260,-0.957019353838416,0.0188581791216861,80.0,0.0,0,7,0.0487402427795277,1954,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4.0,0.8230256249106518,425,844,1.692817991774307,0.1928804524199429,92.0,391.0,78,5,0.2901787231384889,1994,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.0,-0.7960089178258333,1129,397,-0.7105576347535413,-1.6222519161826394,43.0,11.0,16,5,0.2463519336027491,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.0237580213152328,252,288,-0.8548980170088625,0.4598735354783128,69.0,116.0,20,5,0.1291951893556686,1962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,264,360,-0.0299482729651364,0.0907529806894196,60.0,0.0,0,7,-2.018565818503085,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,1.050223208415659,352,458,-0.1161035169066305,0.5066615645342336,80.0,387.0,0,5,0.7743552742370133,1957,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,728,390,0.0205899310808377,-0.153699979393973,65.0,0.0,24,5,-0.7235140172996314,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,0.8783874280203725,247,312,-0.9656870248204036,0.1711396984384554,72.0,54.0,0,7,0.0420024839822854,1959,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8.0,0.2194279367631427,1184,0,2.587831966471282,0.3359447737135397,60.0,0.0,110,7,0.8739042717715905,1914,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3.0,-0.3302365084476112,733,576,-0.3546883472586559,0.1365886038415597,69.0,0.0,17,7,0.0644415999548586,1959,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,0.459349787697547,212,924,-1.8887228020030769,-0.5482662595558169,71.0,0.0,25,6,-0.6937906092142169,1940,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,525,264,-0.8548980170088625,-1.6222519161826394,21.0,381.0,0,5,-1.2491048958508222,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,-1.3552551742890226,600,528,-2.0128590284660284,-0.8757517135662278,52.0,108.0,0,5,-1.0494379182993825,1926,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,847,433,0.5498331818927753,0.5854541977012228,69.0,0.0,48,5,-0.4342135367172162,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-1.3552551742890226,1638,870,0.3933768407516652,0.2928132264663641,67.0,274.0,80,5,1.2754881742121684,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.0,1.237464813054222,83,670,1.202827154566446,0.6512278633574171,48.0,0.0,43,5,0.8615102754515754,2003,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,0.8832453612509187,812,390,0.2728747897565107,1.731479161364424,69.0,621.0,198,5,1.247542210511834,1964,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.1359368428139011,700,424,0.5655649335333499,1.272968325043369,121.0,0.0,169,9,-0.2715409825961707,1882,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,0.7246107094995432,431,648,-1.0035363452570456,1.731479161364424,94.0,0.0,0,5,0.0666823661864384,1963,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,0.5291918856813483,456,275,-1.4038765825888244,0.198611672225017,70.0,1.0,0,5,-0.2808786414494816,1958,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.0,0.7458357581660059,490,836,1.2712025127295283,0.8572025620486352,84.0,350.0,84,5,0.2463519336027491,2000,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,-1.3552551742890226,1680,528,0.4554895522015522,0.4404339468394017,69.0,164.0,0,6,1.3589417813661018,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.0799759765937069,536,1014,2.6338004097951644,0.8353348931513846,69.0,632.0,12,9,-0.7235140172996314,1935,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,0.1748577251930352,0,484,-0.2868894752703225,-0.986727612390373,50.0,0.0,0,7,-0.248244885222809,1929,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,612,621,1.7814624081977917,0.1389505810964811,51.0,0.0,0,6,-1.0181352639401762,1921,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.8444260257843662,0,440,-0.1756785011814801,-1.6222519161826394,24.0,312.0,36,6,-0.6322811664529031,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1258,648,-0.4240423390398792,-1.6222519161826394,53.0,72.0,16,5,0.4913753260408741,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.6875527711403598,1550,824,0.2574682074787455,0.5159178351887442,75.0,53.0,104,5,1.147197751505033,2006,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-0.3150079999572265,230,299,-0.8437609766510843,1.0645485391605285,69.0,0.0,32,5,0.1380900156471034,1969,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2.0,0.3505505532275099,153,264,-1.1629363120599487,-1.6222519161826394,21.0,158.0,0,5,-1.364265919790165,1973,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,976,380,0.5056986620405302,-1.6222519161826394,32.0,117.0,40,5,-0.1327647127120569,2004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,-1.3552551742890226,1470,870,2.6738867931097268,1.3498892681243668,87.0,0.0,0,9,0.9356664056052229,1880,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,0.491799220746353,132,492,0.582949015001167,0.5443830315320838,152.0,0.0,12,7,-1.1576952372883185,1988,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3.0,1.172517881923988,80,513,1.0389689153241983,1.731479161364424,150.0,0.0,0,5,2.232097980653319,1965,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,896,240,-0.2228402763978019,-0.7426955872350746,69.0,0.0,114,4,-0.3183406442630074,1936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.380518069268259,23,288,-0.807846027863435,0.2642550851969154,70.0,82.0,0,7,-1.6827272332100789,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.055068734644708,612,388,0.049684831934907,0.8033229262869679,69.0,0.0,75,6,-0.5616062980591537,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2.0,0.9149455355821968,100,840,-1.2729953476205964,-0.4260608073588944,60.0,0.0,0,7,-0.1879904786281623,1951,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8800098170428376,72,540,0.4554895522015522,1.6709160904359357,69.0,260.0,44,9,-0.3559838770237905,1988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.0896612764964746,975,472,0.1433562053341364,0.1705591798661824,100.0,180.0,0,6,1.029711242055817,1964,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0258654633263724,730,928,0.5515852092768004,0.5365444981418679,93.0,328.0,0,5,1.4654155316896182,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1.0,0.4092591130687985,0,528,0.1151537515685621,-0.5708212806328495,69.0,0.0,54,5,0.9725599917495924,1985,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.6573373165227184,197,474,0.3562339603300603,-1.6222519161826394,36.0,106.0,27,5,-0.6347310108154968,2003,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,756,216,0.0476158909652865,0.2307728661758869,60.0,0.0,0,7,-0.6543610829351253,1906,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,0.8832453612509187,280,438,0.2107711885238207,-0.2321136859188476,65.0,100.0,168,5,0.1291951893556686,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,-1.3552551742890226,1368,474,-0.1690007737153842,-0.5787779153365534,40.0,94.0,35,5,0.7242336339819039,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,-1.3552551742890226,1249,840,1.7756332960629029,1.111495465666979,111.0,370.0,154,5,0.4720848533801839,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.5872546862298997,525,294,-0.2341785609039481,-0.3715635042901116,70.0,0.0,0,6,-0.0120880382192304,1958,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,1195,486,0.7301084213560735,1.171492069052101,58.0,30.0,81,5,0.3555397946186372,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4.0,-1.3552551742890226,1117,691,1.602720616002317,0.7392612971023435,108.0,132.0,32,5,0.1846449001013708,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,-1.3552551742890226,783,393,0.1292878916528969,-0.2925845879783194,63.0,0.0,75,5,-0.5883305291268526,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.7377813751197019,1434,527,-0.0257043205704439,-0.1382088733654881,65.0,0.0,39,5,0.9027694586458598,2001,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,1.151233235417254,78,496,-0.3381833719888004,-0.4786148036092136,69.0,88.0,51,5,0.5341100900396253,1991,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,-1.3552551742890226,840,308,0.4554895522015522,1.0282990034137909,63.0,0.0,0,7,-0.4509127907080213,1915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.8848585432177123,114,471,0.5287291373401998,-0.1534712708403137,70.0,105.0,87,5,-0.2435938424857163,1994,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,0.6916847827262733,264,576,-1.5687815091259727,0.6380370932085534,69.0,0.0,0,5,-0.3938125322828179,1972,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.637950666956145,195,440,0.1131291792497958,-1.6222519161826394,24.0,360.0,0,5,-0.6839118154522725,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5.0,-1.3552551742890226,662,560,1.4571256280107494,0.7653679186887795,85.0,0.0,57,5,-0.8894427379731804,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.9728810317490392,916,604,0.784102086403951,0.2457251740934242,80.0,102.0,39,5,1.6815116620613957,1988,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3.0,1.2092085455631991,230,630,0.171297778715803,0.8991495376266185,182.0,0.0,36,5,1.0581796916382569,2004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-1.3552551742890226,742,0,0.0785022150077916,-0.7241923220381569,35.0,0.0,291,6,-0.688849413782945,1914,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
